rec_id,obc_timestamp,lap_obc_timestamp,dist,lap_dist,gps_utctime,gps_latitude,gps_longitude,gps_speed,lfm_temperature,lfm_integratedcorrflow,lfm_instantflow,lap_lfm_integratedcorrflow,gfs_gasflow,gfs_gastemp,gfs_netgasvolume,lap_gfs_netgasvolume,jm3_netjoule,lap_jm3_netjoule,jm3_voltage,jm3_current,message_id,volt_voltage,volt_difference,lap_lap,start_lap,finish_lap
64,1743945322.09,6.3999998569488525,9.094243084328198,9.094243084328198,13.15.21,39.792160633,-86.238600783,4.5,,,,,,,,,0.0,-187.739,19.0,-21.0,702_202504_06_1315_19_0000022,,,0,0,0
65,1743945322.19,6.5,9.094243084328198,9.094243084328198,13.15.21,39.792160633,-86.238600783,4.5,,,,,,,,,0.0,-187.739,18.0,-18.0,702_202504_06_1315_19_0000023,,,0,0,0
66,1743945322.29,6.599999904632568,9.094243084328198,9.094243084328198,13.15.21,39.792160633,-86.238600783,4.5,,,,,,,,,0.0,-187.739,18.0,-18.0,702_202504_06_1315_19_0000024,,,0,0,0
67,1743945322.38,6.690000057220459,9.094243084328198,9.094243084328198,13.15.21,39.792160633,-86.238600783,4.5,,,,,,,,,0.0,-187.739,18.0,-20.0,702_202504_06_1315_19_0000025,,,0,0,0
68,1743945322.49,6.799999952316284,9.094243084328198,9.094243084328198,13.15.21,39.792160633,-86.238600783,4.5,,,,,,,,,0.0,-187.739,18.0,-20.0,702_202504_06_1315_19_0000026,,,0,0,0
69,1743945322.58,6.889999866485596,9.094243084328198,9.094243084328198,13.15.21,39.792160633,-86.238600783,4.5,,,,,,,,,0.0,-187.739,18.0,-19.0,702_202504_06_1315_19_0000027,,,0,0,0
70,1743945322.68,6.990000009536743,9.094243084328198,9.094243084328198,13.15.21,39.792160633,-86.238600783,4.5,,,,,,,,,0.0,-187.739,18.0,-19.0,702_202504_06_1315_19_0000028,,,0,0,0
71,1743945322.79,7.099999904632568,10.342655205562357,10.342655205562357,13.15.22,39.792160183,-86.238615383,4.5,,,,,,,,,0.0,-187.739,16.0,-18.0,702_202504_06_1315_19_0000029,,,0,0,0
72,1743945322.89,7.200000047683716,10.342655205562357,10.342655205562357,13.15.22,39.792160183,-86.238615383,4.5,,,,,,,,,0.0,-187.739,16.0,-18.0,702_202504_06_1315_19_0000030,,,0,0,0
73,1743945322.99,7.299999952316284,10.342655205562357,10.342655205562357,13.15.22,39.792160183,-86.238615383,4.5,,,,,,,,,0.0,-187.739,18.0,-21.0,702_202504_06_1315_19_0000031,,,0,0,0
74,1743945323.09,7.3999998569488525,10.342655205562357,10.342655205562357,13.15.22,39.792160183,-86.238615383,4.5,,,,,,,,,0.0,-187.739,18.0,-21.0,702_202504_06_1315_19_0000032,,,0,0,0
75,1743945323.18,7.490000009536743,10.342655205562357,10.342655205562357,13.15.22,39.792160183,-86.238615383,4.5,,,,,,,,,0.0,-187.739,18.0,-19.0,702_202504_06_1315_19_0000033,,,0,0,0
